Ciudad,Subregion,Fecha,Categoria,Venta
Barranquilla,Centro,2/6/2024,Marketing,2444.0
Barranquilla,Sur,2/26/2024,Tecnologia,2952.0
Barranquilla,Sur,2/12/2024,Tecnologia,2978.0
Barranquilla,Sur,2/26/2024,Tecnologia,2546.0
Barranquilla,Sur,2/4/2024,Tecnologia,1890.0
Barranquilla,Sur,2/18/2024,Servicios,2219.0
Barranquilla,Sur,2/17/2024,Servicios,2121.0
Barranquilla,Sur,2/24/2024,Servicios,1021.0
Barranquilla,Sur,2/2/2024,Servicios,2195.0
Barranquilla,Sur,2/6/2024,Mano de Obra,2449.0
Barranquilla,Sur,2/25/2024,Mano de Obra,1502.0
Barranquilla,Sur,2/25/2024,Mano de Obra,2108.0
Barranquilla,Sur,2/23/2024,Mano de Obra,2786.0
Barranquilla,Sur,2/16/2024,Logistica,2886.0
Barranquilla,Sur,2/14/2024,Logistica,2702.0
Barranquilla,Sur,2/28/2024,Logistica,1223.0
Barranquilla,Sur,2/28/2024,Logistica,1178.0
Barranquilla,Sur,2/23/2024,Mantenimiento,1432.0
Barranquilla,Sur,2/9/2024,Mantenimiento,1953.0
Barranquilla,Sur,2/13/2024,Mantenimiento,2685.0
Barranquilla,Sur,2/5/2024,Mantenimiento,1726.0
Barranquilla,Sur,2/5/2024,Marketing,2577.0
Barranquilla,Sur,2/21/2024,Marketing,1479.0
Barranquilla,Sur,2/27/2024,Marketing,2353.0
Barranquilla,Sur,2/27/2024,Marketing,2830.0
Bogota,Norte,3/26/2024,Tecnologia,2806.0
Bogota,Norte,3/7/2024,Tecnologia,1924.0
Bogota,Norte,3/27/2024,Tecnologia,2902.0
Bogota,Norte,3/3/2024,Tecnologia,2362.0
Bogota,Norte,3/10/2024,Servicios,1347.0
Bogota,Norte,3/15/2024,Servicios,1034.0
Bogota,Norte,3/6/2024,Servicios,2419.0
Bogota,Norte,3/15/2024,Servicios,2317.0
Bogota,Norte,3/13/2024,Mano de Obra,2372.0
Bogota,Norte,3/19/2024,Mano de Obra,2090.0
Bogota,Norte,3/8/2024,Mano de Obra,1519.0
Bogota,Norte,3/23/2024,Mano de Obra,1121.0
Bogota,Norte,3/20/2024,Logistica,1174.0
Bogota,Norte,3/4/2024,Logistica,2714.0
Bogota,Norte,3/21/2024,Logistica,1450.0
Bogota,Norte,3/13/2024,Logistica,2159.0
Bogota,Norte,3/23/2024,Mantenimiento,2039.0
Bogota,Norte,3/13/2024,Mantenimiento,2218.0
Bogota,Norte,3/16/2024,Mantenimiento,1008.0
Bogota,Norte,3/28/2024,Mantenimiento,1333.0
Bogota,Norte,3/13/2024,Marketing,2016.0
Bogota,Norte,3/7/2024,Marketing,1014.0
Bogota,Norte,3/7/2024,Marketing,2637.0
Bogota,Norte,3/2/2024,Marketing,2448.0
Bogota,Centro,3/22/2024,Tecnologia,2431.0
Bogota,Centro,3/17/2024,Tecnologia,2451.0
Bogota,Centro,3/1/2024,Tecnologia,1265.0
Bogota,Centro,3/11/2024,Tecnologia,2231.0
Bogota,Centro,3/14/2024,Servicios,2735.0
Bogota,Centro,3/24/2024,Servicios,2392.0
Bogota,Centro,3/25/2024,Servicios,1305.0
Bogota,Centro,3/12/2024,Servicios,2368.0
Bogota,Centro,3/17/2024,Mano de Obra,2723.0
Bogota,Centro,3/26/2024,Mano de Obra,2517.0
Bogota,Centro,3/16/2024,Mano de Obra,2869.0
Bogota,Centro,3/9/2024,Mano de Obra,1419.0
Bogota,Centro,3/25/2024,Logistica,2814.0
Bogota,Centro,3/11/2024,Logistica,1133.0
Bogota,Centro,3/15/2024,Logistica,1964.0
Bogota,Centro,3/11/2024,Logistica,2048.0
Bogota,Centro,3/18/2024,Mantenimiento,2213.0
Bogota,Centro,3/13/2024,Mantenimiento,2578.0
Bogota,Centro,3/14/2024,Mantenimiento,2819.0
Bogota,Centro,3/18/2024,Mantenimiento,2338.0
Bogota,Centro,3/28/2024,Marketing,2342.0
Bogota,Centro,3/25/2024,Marketing,2115.0
Bogota,Centro,3/19/2024,Marketing,2079.0
Bogota,Centro,3/27/2024,Marketing,2695.0
Bogota,Sur,3/15/2024,Tecnologia,1136.0
Bogota,Sur,3/8/2024,Tecnologia,1991.0
Bogota,Sur,3/20/2024,Tecnologia,1731.0
Bogota,Sur,3/1/2024,Tecnologia,2091.0
Bogota,Sur,3/14/2024,Servicios,2272.0
Bogota,Sur,3/2/2024,Servicios,1322.0
Bogota,Sur,3/26/2024,Servicios,1903.0
Bogota,Sur,3/6/2024,Servicios,2999.0
Bogota,Sur,3/24/2024,Mano de Obra,2455.0
Bogota,Sur,3/7/2024,Mano de Obra,1605.0
Bogota,Sur,3/13/2024,Mano de Obra,2292.0
Bogota,Sur,3/5/2024,Mano de Obra,2560.0
Bogota,Sur,3/20/2024,Logistica,2141.0
Bogota,Sur,3/18/2024,Logistica,1366.0
Bogota,Sur,3/18/2024,Logistica,2089.0
Bogota,Sur,3/10/2024,Logistica,1812.0
Bogota,Sur,3/18/2024,Mantenimiento,1174.0
Bogota,Sur,3/12/2024,Mantenimiento,1494.0
Bogota,Sur,3/13/2024,Mantenimiento,2137.0
Bogota,Sur,3/15/2024,Mantenimiento,2784.0
Bogota,Sur,3/23/2024,Marketing,2738.0
Bogota,Sur,3/19/2024,Marketing,1034.0
Bogota,Sur,3/7/2024,Marketing,2332.0
Bogota,Sur,3/26/2024,Marketing,1749.0
Medellin,Norte,3/14/2024,Tecnologia,1373.0
Medellin,Norte,3/13/2024,Tecnologia,2451.0
Medellin,Norte,3/24/2024,Tecnologia,1232.0
Medellin,Norte,3/1/2024,Tecnologia,1562.0
Medellin,Norte,3/11/2024,Servicios,1886.0
Medellin,Norte,3/22/2024,Servicios,2686.0
Medellin,Norte,3/24/2024,Servicios,2525.0
Medellin,Norte,3/19/2024,Servicios,2873.0
Medellin,Norte,3/12/2024,Mano de Obra,1438.0
Medellin,Norte,3/28/2024,Mano de Obra,2883.0
Medellin,Norte,3/28/2024,Mano de Obra,1698.0
Medellin,Norte,3/1/2024,Mano de Obra,1914.0
Medellin,Norte,3/28/2024,Logistica,1890.0
Medellin,Norte,3/20/2024,Logistica,1252.0
Medellin,Norte,3/17/2024,Logistica,2060.0
Medellin,Norte,3/26/2024,Logistica,2634.0
Medellin,Norte,3/2/2024,Mantenimiento,1126.0
Medellin,Norte,3/3/2024,Mantenimiento,2191.0
Medellin,Norte,3/16/2024,Mantenimiento,1293.0
Medellin,Norte,3/13/2024,Mantenimiento,2661.0
Medellin,Norte,3/23/2024,Marketing,2019.0
Medellin,Norte,3/22/2024,Marketing,1661.0
Medellin,Norte,3/16/2024,Marketing,1539.0
Medellin,Norte,3/16/2024,Marketing,1418.0
Medellin,Centro,3/28/2024,Tecnologia,1684.0
Medellin,Centro,3/14/2024,Tecnologia,1839.0
Medellin,Centro,3/12/2024,Tecnologia,2462.0
Medellin,Centro,3/23/2024,Tecnologia,1213.0
Medellin,Centro,3/21/2024,Servicios,1793.0
Medellin,Centro,3/8/2024,Servicios,1084.0
Medellin,Centro,3/25/2024,Servicios,2512.0
Medellin,Centro,3/1/2024,Servicios,2669.0
Medellin,Centro,3/23/2024,Mano de Obra,1626.0
Medellin,Centro,3/23/2024,Mano de Obra,1938.0
Medellin,Centro,3/11/2024,Mano de Obra,1918.0
Medellin,Centro,3/13/2024,Mano de Obra,1490.0
Medellin,Centro,3/18/2024,Logistica,2878.0
Medellin,Centro,3/15/2024,Logistica,2248.0
Medellin,Centro,3/21/2024,Logistica,1312.0
Medellin,Centro,3/7/2024,Logistica,1918.0
Medellin,Centro,3/27/2024,Mantenimiento,1812.0
Medellin,Centro,3/12/2024,Mantenimiento,2489.0
Medellin,Centro,3/24/2024,Mantenimiento,2906.0
Medellin,Centro,3/15/2024,Mantenimiento,1679.0
Medellin,Centro,3/19/2024,Marketing,1681.0
Medellin,Centro,3/7/2024,Marketing,2073.0
Medellin,Centro,3/16/2024,Marketing,1339.0
Medellin,Centro,3/27/2024,Marketing,1645.0
Medellin,Sur,3/27/2024,Tecnologia,1648.0
Medellin,Sur,3/21/2024,Tecnologia,1108.0
Medellin,Sur,3/25/2024,Tecnologia,2822.0
Medellin,Sur,3/21/2024,Tecnologia,2113.0
Medellin,Sur,3/8/2024,Servicios,1111.0
Medellin,Sur,3/13/2024,Servicios,2612.0
Medellin,Sur,3/17/2024,Servicios,1342.0
Medellin,Sur,3/20/2024,Servicios,1100.0
Medellin,Sur,3/22/2024,Mano de Obra,1628.0
Medellin,Sur,3/28/2024,Mano de Obra,2424.0
Medellin,Sur,3/28/2024,Mano de Obra,1936.0
Medellin,Sur,3/2/2024,Mano de Obra,2560.0
Medellin,Sur,3/26/2024,Logistica,2521.0
Medellin,Sur,3/9/2024,Logistica,1133.0
Medellin,Sur,3/11/2024,Logistica,1248.0
Medellin,Sur,3/6/2024,Logistica,1901.0
Medellin,Sur,3/13/2024,Mantenimiento,2098.0
Medellin,Sur,3/14/2024,Mantenimiento,1833.0
Medellin,Sur,3/8/2024,Mantenimiento,1770.0
Medellin,Sur,3/23/2024,Mantenimiento,2908.0
Medellin,Sur,3/3/2024,Marketing,2248.0
Medellin,Sur,3/24/2024,Marketing,2554.0
Medellin,Sur,3/18/2024,Marketing,2983.0
Medellin,Sur,3/17/2024,Marketing,2907.0
Cali,Norte,3/24/2024,Tecnologia,2772.0
Cali,Norte,3/3/2024,Tecnologia,1701.0
Cali,Norte,3/1/2024,Tecnologia,1152.0
Cali,Norte,3/13/2024,Tecnologia,2968.0
Cali,Norte,3/28/2024,Servicios,2149.0
Cali,Norte,3/11/2024,Servicios,2505.0
Cali,Norte,3/25/2024,Servicios,2935.0
Cali,Norte,3/2/2024,Servicios,1220.0
Cali,Norte,3/19/2024,Mano de Obra,2942.0
Cali,Norte,3/19/2024,Mano de Obra,2048.0
Cali,Norte,3/16/2024,Mano de Obra,2205.0
Cali,Norte,3/19/2024,Mano de Obra,1840.0
Cali,Norte,3/1/2024,Logistica,2065.0
Cali,Norte,3/19/2024,Logistica,1480.0
Cali,Norte,3/2/2024,Logistica,2871.0
Cali,Norte,3/12/2024,Logistica,1871.0
Cali,Norte,3/23/2024,Mantenimiento,2425.0
Cali,Norte,3/2/2024,Mantenimiento,1344.0
Cali,Norte,3/13/2024,Mantenimiento,2669.0
Cali,Norte,3/21/2024,Mantenimiento,2657.0
Cali,Norte,3/6/2024,Marketing,2887.0
Cali,Norte,3/9/2024,Marketing,1047.0
Cali,Norte,3/11/2024,Marketing,1550.0
Cali,Norte,3/10/2024,Marketing,2033.0
Cali,Centro,3/25/2024,Tecnologia,1755.0
Cali,Centro,3/18/2024,Tecnologia,1955.0
Cali,Centro,3/24/2024,Tecnologia,2779.0
Cali,Centro,3/9/2024,Tecnologia,1478.0
Cali,Centro,3/15/2024,Servicios,1515.0
Cali,Centro,3/8/2024,Servicios,2544.0
Cali,Centro,3/13/2024,Servicios,2160.0
Cali,Centro,3/26/2024,Servicios,2411.0
Cali,Centro,3/17/2024,Mano de Obra,1271.0
Cali,Centro,3/15/2024,Mano de Obra,2634.0
Cali,Centro,3/25/2024,Mano de Obra,2843.0
Cali,Centro,3/5/2024,Mano de Obra,1246.0
Cali,Centro,3/5/2024,Logistica,1787.0
Cali,Centro,3/15/2024,Logistica,2681.0
Cali,Centro,3/15/2024,Logistica,2793.0
Cali,Centro,3/13/2024,Logistica,1771.0
Cali,Centro,3/10/2024,Mantenimiento,2644.0
Cali,Centro,3/10/2024,Mantenimiento,2212.0
Cali,Centro,3/9/2024,Mantenimiento,2031.0
Cali,Centro,3/3/2024,Mantenimiento,2519.0
Cali,Centro,3/14/2024,Marketing,1767.0
Cali,Centro,3/9/2024,Marketing,1989.0
Cali,Centro,3/21/2024,Marketing,1266.0
Cali,Centro,3/3/2024,Marketing,1484.0
Cali,Sur,3/10/2024,Tecnologia,2932.0
Cali,Sur,3/4/2024,Tecnologia,1375.0
Cali,Sur,3/13/2024,Tecnologia,2291.0
Cali,Sur,3/5/2024,Tecnologia,2097.0
Cali,Sur,3/28/2024,Servicios,1072.0
Cali,Sur,3/20/2024,Servicios,1198.0
Cali,Sur,3/2/2024,Servicios,2781.0
Cali,Sur,3/24/2024,Servicios,1571.0
Cali,Sur,3/23/2024,Mano de Obra,2638.0
Cali,Sur,3/8/2024,Mano de Obra,2855.0
Cali,Sur,3/7/2024,Mano de Obra,2876.0
Cali,Sur,3/23/2024,Mano de Obra,2692.0
Cali,Sur,3/14/2024,Logistica,1178.0
Cali,Sur,3/5/2024,Logistica,1734.0
Cali,Sur,3/25/2024,Logistica,1798.0
Cali,Sur,3/18/2024,Logistica,1787.0
Cali,Sur,3/12/2024,Mantenimiento,2206.0
Cali,Sur,3/17/2024,Mantenimiento,1492.0
Cali,Sur,3/2/2024,Mantenimiento,1664.0
Cali,Sur,3/13/2024,Mantenimiento,2657.0
Cali,Sur,3/7/2024,Marketing,1731.0
Cali,Sur,3/10/2024,Marketing,2398.0
Cali,Sur,3/6/2024,Marketing,2730.0
Cali,Sur,3/26/2024,Marketing,2122.0
Barranquilla,Norte,3/18/2024,Tecnologia,2610.0
Barranquilla,Norte,3/22/2024,Tecnologia,1851.0
Barranquilla,Norte,3/5/2024,Tecnologia,1978.0
Barranquilla,Norte,3/22/2024,Tecnologia,2850.0
Barranquilla,Norte,3/28/2024,Servicios,2490.0
Barranquilla,Norte,3/15/2024,Servicios,2341.0
Barranquilla,Norte,3/16/2024,Servicios,1383.0
Barranquilla,Norte,3/24/2024,Servicios,2384.0
Barranquilla,Norte,3/4/2024,Mano de Obra,2038.0
Barranquilla,Norte,3/25/2024,Mano de Obra,2515.0
Barranquilla,Norte,3/23/2024,Mano de Obra,2570.0
Barranquilla,Norte,3/23/2024,Mano de Obra,1269.0
Barranquilla,Norte,3/17/2024,Logistica,2490.0
Barranquilla,Norte,3/6/2024,Logistica,2635.0
Barranquilla,Norte,3/7/2024,Logistica,2565.0
Barranquilla,Norte,3/19/2024,Logistica,1304.0
Barranquilla,Norte,3/25/2024,Mantenimiento,2167.0
Barranquilla,Norte,3/15/2024,Mantenimiento,2013.0
Barranquilla,Norte,3/8/2024,Mantenimiento,2714.0
Barranquilla,Norte,3/8/2024,Mantenimiento,2745.0
Barranquilla,Norte,3/28/2024,Marketing,2615.0
Barranquilla,Norte,3/20/2024,Marketing,1594.0
Barranquilla,Norte,3/10/2024,Marketing,2296.0
Barranquilla,Norte,3/13/2024,Marketing,1972.0
Barranquilla,Centro,3/7/2024,Tecnologia,2178.0
Barranquilla,Centro,3/10/2024,Tecnologia,1545.0
Barranquilla,Centro,3/4/2024,Tecnologia,2944.0
Barranquilla,Centro,3/6/2024,Tecnologia,2943.0
Barranquilla,Centro,3/18/2024,Servicios,1214.0
Barranquilla,Centro,3/6/2024,Servicios,1284.0
Barranquilla,Centro,3/25/2024,Servicios,2462.0
Barranquilla,Centro,3/17/2024,Servicios,1685.0
Barranquilla,Centro,3/24/2024,Mano de Obra,1330.0
Barranquilla,Centro,3/26/2024,Mano de Obra,2406.0
Barranquilla,Centro,3/19/2024,Mano de Obra,1893.0
Barranquilla,Centro,3/2/2024,Mano de Obra,2307.0
Barranquilla,Centro,3/3/2024,Logistica,2098.0
Barranquilla,Centro,3/6/2024,Logistica,2212.0
Barranquilla,Centro,3/14/2024,Logistica,1946.0
Barranquilla,Centro,3/26/2024,Logistica,1687.0
Barranquilla,Centro,3/21/2024,Mantenimiento,1565.0
Barranquilla,Centro,3/24/2024,Mantenimiento,2894.0
Barranquilla,Centro,3/27/2024,Mantenimiento,2351.0
Barranquilla,Centro,3/19/2024,Mantenimiento,2811.0
Barranquilla,Centro,3/16/2024,Marketing,2759.0
Barranquilla,Centro,3/22/2024,Marketing,2082.0
Barranquilla,Centro,3/7/2024,Marketing,1904.0
Barranquilla,Centro,3/13/2024,Marketing,2920.0
Barranquilla,Sur,3/8/2024,Tecnologia,2335.0
Barranquilla,Sur,3/22/2024,Tecnologia,1707.0
Barranquilla,Sur,3/3/2024,Tecnologia,1378.0
Barranquilla,Sur,3/3/2024,Tecnologia,2781.0
Barranquilla,Sur,3/13/2024,Servicios,1615.0
Barranquilla,Sur,3/7/2024,Servicios,1282.0
Barranquilla,Sur,3/1/2024,Servicios,2754.0
Barranquilla,Sur,3/16/2024,Servicios,2253.0
Barranquilla,Sur,3/7/2024,Mano de Obra,1171.0
Barranquilla,Sur,3/23/2024,Mano de Obra,2576.0
Barranquilla,Sur,3/27/2024,Mano de Obra,1842.0
Barranquilla,Sur,3/10/2024,Mano de Obra,2908.0
Barranquilla,Sur,3/1/2024,Logistica,1689.0
Barranquilla,Sur,3/4/2024,Logistica,1164.0
Barranquilla,Sur,3/9/2024,Logistica,2722.0
Barranquilla,Sur,3/17/2024,Logistica,2762.0
Barranquilla,Sur,3/16/2024,Mantenimiento,2412.0
Barranquilla,Sur,3/16/2024,Mantenimiento,1223.0
Barranquilla,Sur,3/3/2024,Mantenimiento,1371.0
Barranquilla,Sur,3/15/2024,Mantenimiento,2469.0
Barranquilla,Sur,3/3/2024,Marketing,1115.0
Barranquilla,Sur,3/14/2024,Marketing,1446.0
Barranquilla,Sur,3/16/2024,Marketing,2276.0
Barranquilla,Sur,3/17/2024,Marketing,1891.0
Bogota,Norte,4/24/2024,Tecnologia,2651.0
Bogota,Norte,4/23/2024,Tecnologia,2873.0
Bogota,Norte,4/18/2024,Tecnologia,2525.0
Bogota,Norte,4/14/2024,Tecnologia,2521.0
Bogota,Norte,4/15/2024,Servicios,2102.0
Bogota,Norte,4/6/2024,Servicios,2050.0
Bogota,Norte,4/15/2024,Servicios,1561.0
Bogota,Norte,4/4/2024,Servicios,1246.0
Bogota,Norte,4/8/2024,Mano de Obra,2614.0
Bogota,Norte,4/3/2024,Mano de Obra,1701.0
Bogota,Norte,4/15/2024,Mano de Obra,1972.0
Bogota,Norte,4/9/2024,Mano de Obra,2889.0
Bogota,Norte,4/24/2024,Logistica,2511.0
Bogota,Norte,4/20/2024,Logistica,1752.0
Bogota,Norte,4/13/2024,Logistica,2024.0
Bogota,Norte,4/2/2024,Logistica,2469.0
Bogota,Norte,4/15/2024,Mantenimiento,2259.0
Bogota,Norte,4/14/2024,Mantenimiento,1888.0
Bogota,Norte,4/2/2024,Mantenimiento,2105.0
Bogota,Norte,4/22/2024,Mantenimiento,2990.0
Bogota,Norte,4/23/2024,Marketing,2950.0
Bogota,Norte,4/25/2024,Marketing,1549.0
Bogota,Norte,4/14/2024,Marketing,1391.0
Bogota,Norte,4/27/2024,Marketing,1309.0
Bogota,Centro,4/2/2024,Tecnologia,2232.0
Bogota,Centro,4/5/2024,Tecnologia,1973.0
Bogota,Centro,4/25/2024,Tecnologia,2591.0
Bogota,Centro,4/20/2024,Tecnologia,1596.0
Bogota,Centro,4/21/2024,Servicios,2045.0
Bogota,Centro,4/3/2024,Servicios,2508.0
Bogota,Centro,4/16/2024,Servicios,1305.0
Bogota,Centro,4/26/2024,Servicios,2151.0
Bogota,Centro,4/17/2024,Mano de Obra,1938.0
Bogota,Centro,4/17/2024,Mano de Obra,1847.0
Bogota,Centro,4/26/2024,Mano de Obra,1502.0
Bogota,Centro,4/2/2024,Mano de Obra,2155.0
Bogota,Centro,4/21/2024,Logistica,2958.0
Bogota,Centro,4/2/2024,Logistica,1861.0
Bogota,Centro,4/6/2024,Logistica,1592.0
Bogota,Centro,4/7/2024,Logistica,1324.0
Bogota,Centro,4/5/2024,Mantenimiento,2683.0
Bogota,Centro,4/16/2024,Mantenimiento,1818.0
Bogota,Centro,4/9/2024,Mantenimiento,2188.0
Bogota,Centro,4/8/2024,Mantenimiento,2736.0
Bogota,Centro,4/5/2024,Marketing,2449.0
Bogota,Centro,4/25/2024,Marketing,2857.0
Bogota,Centro,4/9/2024,Marketing,2898.0
Bogota,Centro,4/4/2024,Marketing,2365.0
Bogota,Sur,4/22/2024,Tecnologia,2301.0
Bogota,Sur,4/2/2024,Tecnologia,2462.0
Bogota,Sur,4/6/2024,Tecnologia,1250.0
Bogota,Sur,4/14/2024,Tecnologia,2632.0
Bogota,Sur,4/18/2024,Servicios,1326.0
Bogota,Sur,4/1/2024,Servicios,1894.0
Bogota,Sur,4/1/2024,Servicios,1512.0
Bogota,Sur,4/24/2024,Servicios,2155.0
Bogota,Sur,4/4/2024,Mano de Obra,1124.0
Bogota,Sur,4/18/2024,Mano de Obra,2306.0
Bogota,Sur,4/11/2024,Mano de Obra,1058.0
Bogota,Sur,4/1/2024,Mano de Obra,1283.0
Bogota,Sur,4/10/2024,Logistica,2128.0
Bogota,Sur,4/23/2024,Logistica,1227.0
Bogota,Sur,4/28/2024,Logistica,2605.0
Bogota,Sur,4/16/2024,Logistica,1801.0
Bogota,Sur,4/23/2024,Mantenimiento,2905.0
Bogota,Sur,4/10/2024,Mantenimiento,1471.0
Bogota,Sur,4/24/2024,Mantenimiento,1624.0
Bogota,Sur,4/13/2024,Mantenimiento,2463.0
Bogota,Sur,4/18/2024,Marketing,1693.0
Bogota,Sur,4/13/2024,Marketing,1112.0
Bogota,Sur,4/5/2024,Marketing,1170.0
Bogota,Sur,4/7/2024,Marketing,1188.0
Medellin,Norte,4/10/2024,Tecnologia,1976.0
Medellin,Norte,4/15/2024,Tecnologia,1657.0
Medellin,Norte,4/23/2024,Tecnologia,2205.0
Medellin,Norte,4/19/2024,Tecnologia,2821.0
Medellin,Norte,4/26/2024,Servicios,1865.0
Medellin,Norte,4/26/2024,Servicios,2731.0
Medellin,Norte,4/3/2024,Servicios,1070.0
Medellin,Norte,4/24/2024,Servicios,1145.0
Medellin,Norte,4/10/2024,Mano de Obra,2798.0
Medellin,Norte,4/8/2024,Mano de Obra,1581.0
Medellin,Norte,4/22/2024,Mano de Obra,2529.0
Medellin,Norte,4/1/2024,Mano de Obra,2091.0
Medellin,Norte,4/14/2024,Logistica,2840.0
Medellin,Norte,4/20/2024,Logistica,1881.0
Medellin,Norte,4/11/2024,Logistica,2820.0
Medellin,Norte,4/21/2024,Logistica,1473.0
Medellin,Norte,4/14/2024,Mantenimiento,1520.0
Medellin,Norte,4/27/2024,Mantenimiento,2454.0
Medellin,Norte,4/12/2024,Mantenimiento,2321.0
Medellin,Norte,4/19/2024,Mantenimiento,2719.0
Medellin,Norte,4/19/2024,Marketing,2221.0
Medellin,Norte,4/20/2024,Marketing,2434.0
Medellin,Norte,4/6/2024,Marketing,1839.0
Medellin,Norte,4/1/2024,Marketing,2717.0
Medellin,Centro,4/17/2024,Tecnologia,2392.0
Medellin,Centro,4/24/2024,Tecnologia,2407.0
Medellin,Centro,4/15/2024,Tecnologia,2990.0
Medellin,Centro,4/19/2024,Tecnologia,1981.0
Medellin,Centro,4/25/2024,Servicios,1950.0
Medellin,Centro,4/28/2024,Servicios,1610.0
Medellin,Centro,4/22/2024,Servicios,1458.0
Medellin,Centro,4/20/2024,Servicios,1125.0
Medellin,Centro,4/19/2024,Mano de Obra,1424.0
Medellin,Centro,4/10/2024,Mano de Obra,1609.0
Medellin,Centro,4/1/2024,Mano de Obra,2566.0
Medellin,Centro,4/16/2024,Mano de Obra,1401.0
Medellin,Centro,4/23/2024,Logistica,1121.0
Medellin,Centro,4/17/2024,Logistica,2317.0
Medellin,Centro,4/14/2024,Logistica,1470.0
Medellin,Centro,4/25/2024,Logistica,2230.0
Medellin,Centro,4/14/2024,Mantenimiento,2463.0
Medellin,Centro,4/22/2024,Mantenimiento,2986.0
Medellin,Centro,4/24/2024,Mantenimiento,2910.0
Medellin,Centro,4/19/2024,Mantenimiento,1568.0
Medellin,Centro,4/12/2024,Marketing,2505.0
Medellin,Centro,4/3/2024,Marketing,2137.0
Medellin,Centro,4/1/2024,Marketing,1819.0
Medellin,Centro,4/21/2024,Marketing,2500.0
Medellin,Sur,4/6/2024,Tecnologia,2956.0
Medellin,Sur,4/1/2024,Tecnologia,1178.0
Medellin,Sur,4/1/2024,Tecnologia,1218.0
Medellin,Sur,4/21/2024,Tecnologia,2972.0
Medellin,Sur,4/16/2024,Servicios,1491.0
Medellin,Sur,4/27/2024,Servicios,1060.0
Medellin,Sur,4/22/2024,Servicios,2703.0
Medellin,Sur,4/26/2024,Servicios,1847.0
Medellin,Sur,4/28/2024,Mano de Obra,1064.0
Medellin,Sur,4/4/2024,Mano de Obra,1585.0
Medellin,Sur,4/11/2024,Mano de Obra,2296.0
Medellin,Sur,4/25/2024,Mano de Obra,2722.0
Medellin,Sur,4/23/2024,Logistica,2414.0
Medellin,Sur,4/12/2024,Logistica,1692.0
Medellin,Sur,4/7/2024,Logistica,1107.0
Medellin,Sur,4/15/2024,Logistica,2185.0
Medellin,Sur,4/14/2024,Mantenimiento,2004.0
Medellin,Sur,4/4/2024,Mantenimiento,2229.0
Medellin,Sur,4/14/2024,Mantenimiento,2039.0
Medellin,Sur,4/7/2024,Mantenimiento,1607.0
Medellin,Sur,4/19/2024,Marketing,1001.0
Medellin,Sur,4/10/2024,Marketing,1433.0
Medellin,Sur,4/17/2024,Marketing,1484.0
Medellin,Sur,4/12/2024,Marketing,2861.0
Cali,Norte,4/22/2024,Tecnologia,1799.0
Cali,Norte,4/9/2024,Tecnologia,2363.0
Cali,Norte,4/1/2024,Tecnologia,1437.0
Cali,Norte,4/15/2024,Tecnologia,1500.0
Cali,Norte,4/26/2024,Servicios,2221.0
Cali,Norte,4/19/2024,Servicios,2937.0
Cali,Norte,4/6/2024,Servicios,1044.0
Cali,Norte,4/1/2024,Servicios,2302.0
Cali,Norte,4/23/2024,Mano de Obra,2433.0
Cali,Norte,4/13/2024,Mano de Obra,1390.0
Cali,Norte,4/15/2024,Mano de Obra,2067.0
Cali,Norte,4/27/2024,Mano de Obra,1793.0
Cali,Norte,4/1/2024,Logistica,1974.0
Cali,Norte,4/4/2024,Logistica,1620.0
Cali,Norte,4/23/2024,Logistica,1703.0
Cali,Norte,4/27/2024,Logistica,1184.0
Cali,Norte,4/5/2024,Mantenimiento,2852.0
Cali,Norte,4/2/2024,Mantenimiento,2590.0
Cali,Norte,4/26/2024,Mantenimiento,2632.0
Cali,Norte,4/16/2024,Mantenimiento,1598.0
Cali,Norte,4/6/2024,Marketing,2654.0
Cali,Norte,4/16/2024,Marketing,2357.0
Cali,Norte,4/26/2024,Marketing,2570.0
Cali,Norte,4/15/2024,Marketing,1578.0
Cali,Centro,4/23/2024,Tecnologia,1412.0
Cali,Centro,4/2/2024,Tecnologia,2632.0
Cali,Centro,4/9/2024,Tecnologia,1680.0
Cali,Centro,4/23/2024,Tecnologia,1582.0
Cali,Centro,4/3/2024,Servicios,2337.0
Cali,Centro,4/18/2024,Servicios,2066.0
Cali,Centro,4/7/2024,Servicios,1616.0
Cali,Centro,4/1/2024,Servicios,2596.0
Cali,Centro,4/14/2024,Mano de Obra,2203.0
Cali,Centro,4/6/2024,Mano de Obra,2126.0
Cali,Centro,4/10/2024,Mano de Obra,1582.0
Cali,Centro,4/26/2024,Mano de Obra,1225.0
Cali,Centro,4/4/2024,Logistica,1916.0
Cali,Centro,4/28/2024,Logistica,2232.0
Cali,Centro,4/1/2024,Logistica,1073.0
Cali,Centro,4/19/2024,Logistica,2214.0
Cali,Centro,4/15/2024,Mantenimiento,2705.0
Cali,Centro,4/19/2024,Mantenimiento,2983.0
Cali,Centro,4/12/2024,Mantenimiento,1055.0
Cali,Centro,4/16/2024,Mantenimiento,1552.0
Cali,Centro,4/15/2024,Marketing,1573.0
Cali,Centro,4/27/2024,Marketing,1283.0
Cali,Centro,4/17/2024,Marketing,2855.0
Cali,Centro,4/14/2024,Marketing,1186.0
Cali,Sur,4/18/2024,Tecnologia,2465.0
Cali,Sur,4/2/2024,Tecnologia,1638.0
Cali,Sur,4/4/2024,Tecnologia,1113.0
