Ciudad,Subregion,Fecha,Categoria,Venta
Cali,Norte,6/5/2023,Marketing,2382
Cali,Norte,6/28/2023,Marketing,1819
Cali,Norte,6/20/2023,Marketing,1419
Cali,Centro,6/28/2023,Tecnologia,1421
Cali,Centro,6/7/2023,Tecnologia,2713
Cali,Centro,6/5/2023,Tecnologia,2651
Cali,Centro,6/3/2023,Tecnologia,1518
Cali,Centro,6/27/2023,Servicios,1091
Cali,Centro,6/22/2023,Servicios,2549
Cali,Centro,6/7/2023,Servicios,2764
Cali,Centro,6/22/2023,Servicios,2668
Cali,Centro,6/23/2023,Mano de Obra,1385
Cali,Centro,6/27/2023,Mano de Obra,1404
Cali,Centro,6/22/2023,Mano de Obra,1741
Cali,Centro,6/15/2023,Mano de Obra,1660
Cali,Centro,6/10/2023,Logistica,2494
Cali,Centro,6/26/2023,Logistica,2911
Cali,Centro,6/7/2023,Logistica,1900
Cali,Centro,6/1/2023,Logistica,2036
Cali,Centro,6/21/2023,Mantenimiento,1241
Cali,Centro,6/13/2023,Mantenimiento,2236
Cali,Centro,6/21/2023,Mantenimiento,1337
Cali,Centro,6/5/2023,Mantenimiento,1172
Cali,Centro,6/4/2023,Marketing,1464
Cali,Centro,6/3/2023,Marketing,1496
Cali,Centro,6/28/2023,Marketing,1394
Cali,Centro,6/21/2023,Marketing,1307
Cali,Sur,6/23/2023,Tecnologia,1628
Cali,Sur,6/26/2023,Tecnologia,1509
Cali,Sur,6/4/2023,Tecnologia,1545
Cali,Sur,6/20/2023,Tecnologia,1623
Cali,Sur,6/28/2023,Servicios,1593
Cali,Sur,6/8/2023,Servicios,2250
Cali,Sur,6/9/2023,Servicios,2756
Cali,Sur,6/20/2023,Servicios,2948
Cali,Sur,6/6/2023,Mano de Obra,1553
Cali,Sur,6/21/2023,Mano de Obra,1553
Cali,Sur,6/13/2023,Mano de Obra,1624
Cali,Sur,6/9/2023,Mano de Obra,1191
Cali,Sur,6/17/2023,Logistica,2143
Cali,Sur,6/9/2023,Logistica,1424
Cali,Sur,6/1/2023,Logistica,2153
Cali,Sur,6/28/2023,Logistica,2583
Cali,Sur,6/1/2023,Mantenimiento,2033
Cali,Sur,6/18/2023,Mantenimiento,2849
Cali,Sur,6/28/2023,Mantenimiento,1231
Cali,Sur,6/21/2023,Mantenimiento,2307
Cali,Sur,6/11/2023,Marketing,1758
Cali,Sur,6/2/2023,Marketing,1775
Cali,Sur,6/27/2023,Marketing,1725
Cali,Sur,6/8/2023,Marketing,1944
Barranquilla,Norte,6/15/2023,Tecnologia,2936
Barranquilla,Norte,6/28/2023,Tecnologia,2878
Barranquilla,Norte,6/24/2023,Tecnologia,2196
Barranquilla,Norte,6/19/2023,Tecnologia,1580
Barranquilla,Norte,6/12/2023,Servicios,1448
Barranquilla,Norte,6/23/2023,Servicios,1100
Barranquilla,Norte,6/8/2023,Servicios,1844
Barranquilla,Norte,6/8/2023,Servicios,2528
Barranquilla,Norte,6/23/2023,Mano de Obra,1042
Barranquilla,Norte,6/1/2023,Mano de Obra,2644
Barranquilla,Norte,6/19/2023,Mano de Obra,1407
Barranquilla,Norte,6/3/2023,Mano de Obra,1663
Barranquilla,Norte,6/17/2023,Logistica,2668
Barranquilla,Norte,6/20/2023,Logistica,1276
Barranquilla,Norte,6/8/2023,Logistica,2849
Barranquilla,Norte,6/14/2023,Logistica,2251
Barranquilla,Norte,6/11/2023,Mantenimiento,1435
Barranquilla,Norte,6/15/2023,Mantenimiento,2234
Barranquilla,Norte,6/7/2023,Mantenimiento,1498
Barranquilla,Norte,6/28/2023,Mantenimiento,1562
Barranquilla,Norte,6/11/2023,Marketing,1441
Barranquilla,Norte,6/5/2023,Marketing,1772
Barranquilla,Norte,6/22/2023,Marketing,2375
Barranquilla,Norte,6/8/2023,Marketing,2343
Barranquilla,Centro,6/10/2023,Tecnologia,2573
Barranquilla,Centro,6/15/2023,Tecnologia,1991
Barranquilla,Centro,6/16/2023,Tecnologia,2243
Barranquilla,Centro,6/17/2023,Tecnologia,2246
Barranquilla,Centro,6/8/2023,Servicios,2791
Barranquilla,Centro,6/8/2023,Servicios,1920
Barranquilla,Centro,6/9/2023,Servicios,1961
Barranquilla,Centro,6/15/2023,Servicios,1945
Barranquilla,Centro,6/3/2023,Mano de Obra,2584
Barranquilla,Centro,6/4/2023,Mano de Obra,2405
Barranquilla,Centro,6/4/2023,Mano de Obra,2613
Barranquilla,Centro,6/9/2023,Mano de Obra,1168
Barranquilla,Centro,6/25/2023,Logistica,1377
Barranquilla,Centro,6/23/2023,Logistica,1189
Barranquilla,Centro,6/18/2023,Logistica,2801
Barranquilla,Centro,6/21/2023,Logistica,2699
Barranquilla,Centro,6/12/2023,Mantenimiento,2882
Barranquilla,Centro,6/8/2023,Mantenimiento,1769
Barranquilla,Centro,6/22/2023,Mantenimiento,1780
Barranquilla,Centro,6/21/2023,Mantenimiento,1159
Barranquilla,Centro,6/16/2023,Marketing,2311
Barranquilla,Centro,6/28/2023,Marketing,2249
Barranquilla,Centro,6/11/2023,Marketing,1521
Barranquilla,Centro,6/15/2023,Marketing,1272
Barranquilla,Sur,6/8/2023,Tecnologia,2425
Barranquilla,Sur,6/23/2023,Tecnologia,2992
Barranquilla,Sur,6/25/2023,Tecnologia,1487
Barranquilla,Sur,6/27/2023,Tecnologia,1845
Barranquilla,Sur,6/28/2023,Servicios,1984
Barranquilla,Sur,6/18/2023,Servicios,1789
Barranquilla,Sur,6/20/2023,Servicios,1413
Barranquilla,Sur,6/20/2023,Servicios,2748
Barranquilla,Sur,6/12/2023,Mano de Obra,2311
Barranquilla,Sur,6/19/2023,Mano de Obra,1685
Barranquilla,Sur,6/17/2023,Mano de Obra,1887
Barranquilla,Sur,6/21/2023,Mano de Obra,1121
Barranquilla,Sur,6/23/2023,Logistica,1038
Barranquilla,Sur,6/17/2023,Logistica,1779
Barranquilla,Sur,6/9/2023,Logistica,1942
Barranquilla,Sur,6/18/2023,Logistica,1148
Barranquilla,Sur,6/13/2023,Mantenimiento,2021
Barranquilla,Sur,6/21/2023,Mantenimiento,2661
Barranquilla,Sur,6/8/2023,Mantenimiento,1301
Barranquilla,Sur,6/8/2023,Mantenimiento,1237
Barranquilla,Sur,6/7/2023,Marketing,1662
Barranquilla,Sur,6/12/2023,Marketing,2759
Barranquilla,Sur,6/11/2023,Marketing,1255
Barranquilla,Sur,6/22/2023,Marketing,1661
Bogota,Norte,7/11/2023,Tecnologia,2368
Bogota,Norte,7/22/2023,Tecnologia,1859
Bogota,Norte,7/13/2023,Tecnologia,2489
Bogota,Norte,7/2/2023,Tecnologia,1540
Bogota,Norte,7/21/2023,Servicios,1462
Bogota,Norte,7/20/2023,Servicios,1282
Bogota,Norte,7/18/2023,Servicios,2630
Bogota,Norte,7/15/2023,Servicios,2430
Bogota,Norte,7/24/2023,Mano de Obra,2067
Bogota,Norte,7/13/2023,Mano de Obra,1277
Bogota,Norte,7/11/2023,Mano de Obra,1420
Bogota,Norte,7/1/2023,Mano de Obra,1695
Bogota,Norte,7/3/2023,Logistica,1702
Bogota,Norte,7/22/2023,Logistica,1018
Bogota,Norte,7/23/2023,Logistica,1412
Bogota,Norte,7/7/2023,Logistica,1107
Bogota,Norte,7/15/2023,Mantenimiento,2304
Bogota,Norte,7/5/2023,Mantenimiento,2134
Bogota,Norte,7/8/2023,Mantenimiento,1361
Bogota,Norte,7/26/2023,Mantenimiento,2679
Bogota,Norte,7/8/2023,Marketing,1128
Bogota,Norte,7/12/2023,Marketing,2284
Bogota,Norte,7/3/2023,Marketing,1448
Bogota,Norte,7/4/2023,Marketing,2127
Bogota,Centro,7/3/2023,Tecnologia,2247
Bogota,Centro,7/10/2023,Tecnologia,2889
Bogota,Centro,7/11/2023,Tecnologia,1472
Bogota,Centro,7/10/2023,Tecnologia,2428
Bogota,Centro,7/14/2023,Servicios,1230
Bogota,Centro,7/27/2023,Servicios,1922
Bogota,Centro,7/2/2023,Servicios,1936
Bogota,Centro,7/16/2023,Servicios,2036
Bogota,Centro,7/9/2023,Mano de Obra,1499
Bogota,Centro,7/4/2023,Mano de Obra,1597
Bogota,Centro,7/10/2023,Mano de Obra,1601
Bogota,Centro,7/26/2023,Mano de Obra,1565
Bogota,Centro,7/12/2023,Logistica,1208
Bogota,Centro,7/14/2023,Logistica,2037
Bogota,Centro,7/25/2023,Logistica,2441
Bogota,Centro,7/21/2023,Logistica,2400
Bogota,Centro,7/20/2023,Mantenimiento,1586
Bogota,Centro,7/16/2023,Mantenimiento,2778
Bogota,Centro,7/23/2023,Mantenimiento,2093
Bogota,Centro,7/24/2023,Mantenimiento,2234
Bogota,Centro,7/5/2023,Marketing,1697
Bogota,Centro,7/4/2023,Marketing,2646
Bogota,Centro,7/4/2023,Marketing,2043
Bogota,Centro,7/10/2023,Marketing,1535
Bogota,Sur,7/22/2023,Tecnologia,1226
Bogota,Sur,7/26/2023,Tecnologia,2828
Bogota,Sur,7/6/2023,Tecnologia,2492
Bogota,Sur,7/22/2023,Tecnologia,1870
Bogota,Sur,7/21/2023,Servicios,1201
Bogota,Sur,7/6/2023,Servicios,1941
Bogota,Sur,7/4/2023,Servicios,1187
Bogota,Sur,7/25/2023,Servicios,1940
Bogota,Sur,7/20/2023,Mano de Obra,1272
Bogota,Sur,7/23/2023,Mano de Obra,1582
Bogota,Sur,7/4/2023,Mano de Obra,2244
Bogota,Sur,7/14/2023,Mano de Obra,2538
Bogota,Sur,7/24/2023,Logistica,2764
Bogota,Sur,7/16/2023,Logistica,1697
Bogota,Sur,7/23/2023,Logistica,1499
Bogota,Sur,7/4/2023,Logistica,2911
Bogota,Sur,7/24/2023,Mantenimiento,1161
Bogota,Sur,7/18/2023,Mantenimiento,2938
Bogota,Sur,7/28/2023,Mantenimiento,1059
Bogota,Sur,7/19/2023,Mantenimiento,2840
Bogota,Sur,7/14/2023,Marketing,1210
Bogota,Sur,7/22/2023,Marketing,1663
Bogota,Sur,7/13/2023,Marketing,2099
Bogota,Sur,7/26/2023,Marketing,1997
Medellin,Norte,7/21/2023,Tecnologia,1926
Medellin,Norte,7/4/2023,Tecnologia,2727
Medellin,Norte,7/19/2023,Tecnologia,1431
Medellin,Norte,7/13/2023,Tecnologia,1739
Medellin,Norte,7/23/2023,Servicios,1112
Medellin,Norte,7/23/2023,Servicios,1480
Medellin,Norte,7/18/2023,Servicios,1830
Medellin,Norte,7/20/2023,Servicios,2136
Medellin,Norte,7/27/2023,Mano de Obra,1475
Medellin,Norte,7/27/2023,Mano de Obra,2326
Medellin,Norte,7/11/2023,Mano de Obra,2848
Medellin,Norte,7/28/2023,Mano de Obra,2141
Medellin,Norte,7/13/2023,Logistica,1160
Medellin,Norte,7/17/2023,Logistica,1197
Medellin,Norte,7/4/2023,Logistica,1659
Medellin,Norte,7/16/2023,Logistica,2070
Medellin,Norte,7/27/2023,Mantenimiento,1398
Medellin,Norte,7/6/2023,Mantenimiento,2582
Medellin,Norte,7/14/2023,Mantenimiento,1123
Medellin,Norte,7/11/2023,Mantenimiento,2894
Medellin,Norte,7/9/2023,Marketing,1601
Medellin,Norte,7/16/2023,Marketing,1836
Medellin,Norte,7/25/2023,Marketing,1499
Medellin,Norte,7/10/2023,Marketing,1049
Medellin,Centro,7/3/2023,Tecnologia,1972
Medellin,Centro,7/11/2023,Tecnologia,2648
Medellin,Centro,7/22/2023,Tecnologia,1709
Medellin,Centro,7/17/2023,Tecnologia,2900
Medellin,Centro,7/19/2023,Servicios,1756
Medellin,Centro,7/19/2023,Servicios,2449
Medellin,Centro,7/3/2023,Servicios,2325
Medellin,Centro,7/26/2023,Servicios,1580
Medellin,Centro,7/5/2023,Mano de Obra,1048
Medellin,Centro,7/21/2023,Mano de Obra,2097
Medellin,Centro,7/5/2023,Mano de Obra,1355
Medellin,Centro,7/6/2023,Mano de Obra,2625
Medellin,Centro,7/4/2023,Logistica,1637
Medellin,Centro,7/7/2023,Logistica,2318
Medellin,Centro,7/18/2023,Logistica,1930
Medellin,Centro,7/1/2023,Logistica,1791
Medellin,Centro,7/25/2023,Mantenimiento,1611
Medellin,Centro,7/6/2023,Mantenimiento,1808
Medellin,Centro,7/22/2023,Mantenimiento,1685
Medellin,Centro,7/28/2023,Mantenimiento,2387
Medellin,Centro,7/28/2023,Marketing,2592
Medellin,Centro,7/20/2023,Marketing,2687
Medellin,Centro,7/25/2023,Marketing,1547
Medellin,Centro,7/21/2023,Marketing,1925
Medellin,Sur,7/24/2023,Tecnologia,1875
Medellin,Sur,7/10/2023,Tecnologia,1413
Medellin,Sur,7/22/2023,Tecnologia,2243
Medellin,Sur,7/7/2023,Tecnologia,1162
Medellin,Sur,7/23/2023,Servicios,2243
Medellin,Sur,7/14/2023,Servicios,1631
Medellin,Sur,7/10/2023,Servicios,2871
Medellin,Sur,7/16/2023,Servicios,2205
Medellin,Sur,7/10/2023,Mano de Obra,2752
Medellin,Sur,7/13/2023,Mano de Obra,1581
Medellin,Sur,7/12/2023,Mano de Obra,1840
Medellin,Sur,7/13/2023,Mano de Obra,2251
Medellin,Sur,7/24/2023,Logistica,2642
Medellin,Sur,7/20/2023,Logistica,2873
Medellin,Sur,7/26/2023,Logistica,1874
Medellin,Sur,7/25/2023,Logistica,2556
Medellin,Sur,7/4/2023,Mantenimiento,1689
Medellin,Sur,7/1/2023,Mantenimiento,2542
Medellin,Sur,7/6/2023,Mantenimiento,1638
Medellin,Sur,7/15/2023,Mantenimiento,1671
Medellin,Sur,7/24/2023,Marketing,2226
Medellin,Sur,7/20/2023,Marketing,2495
Medellin,Sur,7/15/2023,Marketing,1943
Medellin,Sur,7/7/2023,Marketing,2940
Cali,Norte,7/10/2023,Tecnologia,2689
Cali,Norte,7/12/2023,Tecnologia,2911
Cali,Norte,7/14/2023,Tecnologia,2336
Cali,Norte,7/5/2023,Tecnologia,1313
Cali,Norte,7/21/2023,Servicios,2105
Cali,Norte,7/5/2023,Servicios,2154
Cali,Norte,7/23/2023,Servicios,2753
Cali,Norte,7/5/2023,Servicios,1983
Cali,Norte,7/17/2023,Mano de Obra,2938
Cali,Norte,7/19/2023,Mano de Obra,2880
Cali,Norte,7/21/2023,Mano de Obra,1383
Cali,Norte,7/12/2023,Mano de Obra,1444
Cali,Norte,7/9/2023,Logistica,1160
Cali,Norte,7/18/2023,Logistica,1628
Cali,Norte,7/4/2023,Logistica,1894
Cali,Norte,7/10/2023,Logistica,2016
Cali,Norte,7/7/2023,Mantenimiento,1597
Cali,Norte,7/23/2023,Mantenimiento,1288
Cali,Norte,7/17/2023,Mantenimiento,2687
Cali,Norte,7/2/2023,Mantenimiento,1027
Cali,Norte,7/26/2023,Marketing,1042
Cali,Norte,7/9/2023,Marketing,1422
Cali,Norte,7/22/2023,Marketing,1176
Cali,Norte,7/17/2023,Marketing,2633
Cali,Centro,7/6/2023,Tecnologia,2517
Cali,Centro,7/6/2023,Tecnologia,1609
Cali,Centro,7/1/2023,Tecnologia,1841
Cali,Centro,7/21/2023,Tecnologia,2540
Cali,Centro,7/2/2023,Servicios,1021
Cali,Centro,7/16/2023,Servicios,2080
Cali,Centro,7/2/2023,Servicios,1841
Cali,Centro,7/2/2023,Servicios,2167
Cali,Centro,7/16/2023,Mano de Obra,1434
Cali,Centro,7/7/2023,Mano de Obra,2109
Cali,Centro,7/12/2023,Mano de Obra,1343
Cali,Centro,7/15/2023,Mano de Obra,2959
Cali,Centro,7/6/2023,Logistica,2979
Cali,Centro,7/27/2023,Logistica,2673
Cali,Centro,7/3/2023,Logistica,2727
Cali,Centro,7/19/2023,Logistica,2854
Cali,Centro,7/17/2023,Mantenimiento,1959
Cali,Centro,7/7/2023,Mantenimiento,1276
Cali,Centro,7/20/2023,Mantenimiento,2177
Cali,Centro,7/4/2023,Mantenimiento,2901
Cali,Centro,7/20/2023,Marketing,1213
Cali,Centro,7/15/2023,Marketing,1375
Cali,Centro,7/8/2023,Marketing,1212
Cali,Centro,7/15/2023,Marketing,2749
Cali,Sur,7/20/2023,Tecnologia,1603
Cali,Sur,7/14/2023,Tecnologia,2946
Cali,Sur,7/9/2023,Tecnologia,1679
Cali,Sur,7/26/2023,Tecnologia,2819
Cali,Sur,7/26/2023,Servicios,1880
Cali,Sur,7/2/2023,Servicios,2944
Cali,Sur,7/24/2023,Servicios,2277
Cali,Sur,7/3/2023,Servicios,2991
Cali,Sur,7/12/2023,Mano de Obra,2120
Cali,Sur,7/10/2023,Mano de Obra,2011
Cali,Sur,7/3/2023,Mano de Obra,1773
Cali,Sur,7/7/2023,Mano de Obra,2459
Cali,Sur,7/23/2023,Logistica,1600
Cali,Sur,7/27/2023,Logistica,2201
Cali,Sur,7/11/2023,Logistica,2938
Cali,Sur,7/5/2023,Logistica,1306
Cali,Sur,7/11/2023,Mantenimiento,1503
Cali,Sur,7/12/2023,Mantenimiento,2609
Cali,Sur,7/8/2023,Mantenimiento,2943
Cali,Sur,7/28/2023,Mantenimiento,1475
Cali,Sur,7/9/2023,Marketing,1163
Cali,Sur,7/5/2023,Marketing,2620
Cali,Sur,7/8/2023,Marketing,1566
Cali,Sur,7/9/2023,Marketing,1558
Barranquilla,Norte,7/15/2023,Tecnologia,2967
Barranquilla,Norte,7/14/2023,Tecnologia,2127
Barranquilla,Norte,7/18/2023,Tecnologia,1553
Barranquilla,Norte,7/28/2023,Tecnologia,1467
Barranquilla,Norte,7/6/2023,Servicios,2291
Barranquilla,Norte,7/2/2023,Servicios,1774
Barranquilla,Norte,7/16/2023,Servicios,1386
Barranquilla,Norte,7/13/2023,Servicios,1258
Barranquilla,Norte,7/27/2023,Mano de Obra,2649
Barranquilla,Norte,7/11/2023,Mano de Obra,1039
Barranquilla,Norte,7/6/2023,Mano de Obra,1928
Barranquilla,Norte,7/28/2023,Mano de Obra,2152
Barranquilla,Norte,7/23/2023,Logistica,2023
Barranquilla,Norte,7/8/2023,Logistica,1612
Barranquilla,Norte,7/28/2023,Logistica,1687
Barranquilla,Norte,7/11/2023,Logistica,1612
Barranquilla,Norte,7/4/2023,Mantenimiento,1989
Barranquilla,Norte,7/6/2023,Mantenimiento,1365
Barranquilla,Norte,7/22/2023,Mantenimiento,2810
Barranquilla,Norte,7/9/2023,Mantenimiento,2547
Barranquilla,Norte,7/11/2023,Marketing,1813
Barranquilla,Norte,7/23/2023,Marketing,2039
Barranquilla,Norte,7/1/2023,Marketing,1574
Barranquilla,Norte,7/13/2023,Marketing,2910
Barranquilla,Centro,7/21/2023,Tecnologia,2556
Barranquilla,Centro,7/13/2023,Tecnologia,2185
Barranquilla,Centro,7/4/2023,Tecnologia,1923
Barranquilla,Centro,7/6/2023,Tecnologia,2529
Barranquilla,Centro,7/27/2023,Servicios,1246
Barranquilla,Centro,7/27/2023,Servicios,2860
Barranquilla,Centro,7/25/2023,Servicios,1130
Barranquilla,Centro,7/1/2023,Servicios,1195
Barranquilla,Centro,7/25/2023,Mano de Obra,2939
Barranquilla,Centro,7/2/2023,Mano de Obra,2689
Barranquilla,Centro,7/5/2023,Mano de Obra,1226
Barranquilla,Centro,7/28/2023,Mano de Obra,2500
Barranquilla,Centro,7/9/2023,Logistica,2395
Barranquilla,Centro,7/6/2023,Logistica,2457
Barranquilla,Centro,7/6/2023,Logistica,1210
Barranquilla,Centro,7/28/2023,Logistica,2963
Barranquilla,Centro,7/25/2023,Mantenimiento,2418
Barranquilla,Centro,7/2/2023,Mantenimiento,1942
Barranquilla,Centro,7/12/2023,Mantenimiento,2899
Barranquilla,Centro,7/9/2023,Mantenimiento,1724
Barranquilla,Centro,7/24/2023,Marketing,2249
Barranquilla,Centro,7/22/2023,Marketing,2154
Barranquilla,Centro,7/12/2023,Marketing,1475
Barranquilla,Centro,7/26/2023,Marketing,2300
Barranquilla,Sur,7/28/2023,Tecnologia,2783
Barranquilla,Sur,7/26/2023,Tecnologia,1189
Barranquilla,Sur,7/1/2023,Tecnologia,1980
Barranquilla,Sur,7/3/2023,Tecnologia,2715
Barranquilla,Sur,7/2/2023,Servicios,1040
Barranquilla,Sur,7/19/2023,Servicios,1942
Barranquilla,Sur,7/18/2023,Servicios,2337
Barranquilla,Sur,7/11/2023,Servicios,1952
Barranquilla,Sur,7/23/2023,Mano de Obra,2199
Barranquilla,Sur,7/22/2023,Mano de Obra,1272
Barranquilla,Sur,7/5/2023,Mano de Obra,1619
Barranquilla,Sur,7/11/2023,Mano de Obra,1861
Barranquilla,Sur,7/15/2023,Logistica,2882
Barranquilla,Sur,7/3/2023,Logistica,1288
Barranquilla,Sur,7/20/2023,Logistica,1892
Barranquilla,Sur,7/16/2023,Logistica,2953
Barranquilla,Sur,7/2/2023,Mantenimiento,1482
Barranquilla,Sur,7/8/2023,Mantenimiento,1247
Barranquilla,Sur,7/28/2023,Mantenimiento,2070
Barranquilla,Sur,7/7/2023,Mantenimiento,1453
Barranquilla,Sur,7/9/2023,Marketing,2683
Barranquilla,Sur,7/28/2023,Marketing,1000
Barranquilla,Sur,7/8/2023,Marketing,2782
Barranquilla,Sur,7/23/2023,Marketing,1639
Bogota,Norte,8/3/2023,Tecnologia,1515
Bogota,Norte,8/26/2023,Tecnologia,2944
Bogota,Norte,8/15/2023,Tecnologia,2829
Bogota,Norte,8/15/2023,Tecnologia,2214
Bogota,Norte,8/21/2023,Servicios,1226
Bogota,Norte,8/25/2023,Servicios,2652
Bogota,Norte,8/21/2023,Servicios,2325
Bogota,Norte,8/20/2023,Servicios,2677
Bogota,Norte,8/4/2023,Mano de Obra,1459
Bogota,Norte,8/17/2023,Mano de Obra,1550
Bogota,Norte,8/9/2023,Mano de Obra,2890
Bogota,Norte,8/28/2023,Mano de Obra,1844
Bogota,Norte,8/15/2023,Logistica,1209
Bogota,Norte,8/19/2023,Logistica,2760
Bogota,Norte,8/6/2023,Logistica,2274
Bogota,Norte,8/27/2023,Logistica,1406
Bogota,Norte,8/27/2023,Mantenimiento,2626
Bogota,Norte,8/2/2023,Mantenimiento,1887
Bogota,Norte,8/14/2023,Mantenimiento,1549
Bogota,Norte,8/14/2023,Mantenimiento,1611
Bogota,Norte,8/21/2023,Marketing,1839
Bogota,Norte,8/3/2023,Marketing,2682
Bogota,Norte,8/14/2023,Marketing,2530
Bogota,Norte,8/20/2023,Marketing,2904
Bogota,Centro,8/25/2023,Tecnologia,1423
Bogota,Centro,8/24/2023,Tecnologia,1269
Bogota,Centro,8/26/2023,Tecnologia,1613
Bogota,Centro,8/23/2023,Tecnologia,1661
Bogota,Centro,8/16/2023,Servicios,1082
Bogota,Centro,8/14/2023,Servicios,1946
Bogota,Centro,8/3/2023,Servicios,2449
Bogota,Centro,8/19/2023,Servicios,2736
Bogota,Centro,8/28/2023,Mano de Obra,1979
Bogota,Centro,8/13/2023,Mano de Obra,2350
Bogota,Centro,8/14/2023,Mano de Obra,2086
Bogota,Centro,8/9/2023,Mano de Obra,1762
Bogota,Centro,8/28/2023,Logistica,2398
Bogota,Centro,8/25/2023,Logistica,2531
Bogota,Centro,8/19/2023,Logistica,1942
Bogota,Centro,8/20/2023,Logistica,1397
Bogota,Centro,8/24/2023,Mantenimiento,1933
Bogota,Centro,8/21/2023,Mantenimiento,2852
Bogota,Centro,8/4/2023,Mantenimiento,1935
Bogota,Centro,8/17/2023,Mantenimiento,1285
Bogota,Centro,8/9/2023,Marketing,1319
Bogota,Centro,8/1/2023,Marketing,2399
Bogota,Centro,8/20/2023,Marketing,1088
Bogota,Centro,8/14/2023,Marketing,2226
Bogota,Sur,8/21/2023,Tecnologia,2762
Bogota,Sur,8/9/2023,Tecnologia,2978
Bogota,Sur,8/14/2023,Tecnologia,1221
Bogota,Sur,8/9/2023,Tecnologia,2731
Bogota,Sur,8/27/2023,Servicios,1067
Bogota,Sur,8/28/2023,Servicios,2799
Bogota,Sur,8/2/2023,Servicios,2896
Bogota,Sur,8/14/2023,Servicios,2621
Bogota,Sur,8/9/2023,Mano de Obra,2655
Bogota,Sur,8/23/2023,Mano de Obra,2039
Bogota,Sur,8/17/2023,Mano de Obra,1431
Bogota,Sur,8/12/2023,Mano de Obra,2058
Bogota,Sur,8/11/2023,Logistica,2599
Bogota,Sur,8/14/2023,Logistica,2585
Bogota,Sur,8/21/2023,Logistica,2790
Bogota,Sur,8/21/2023,Logistica,2348
Bogota,Sur,8/16/2023,Mantenimiento,2299
Bogota,Sur,8/5/2023,Mantenimiento,2986
Bogota,Sur,8/12/2023,Mantenimiento,2952
Bogota,Sur,8/21/2023,Mantenimiento,2224
Bogota,Sur,8/9/2023,Marketing,2347
Bogota,Sur,8/3/2023,Marketing,1976
Bogota,Sur,8/2/2023,Marketing,1727
Bogota,Sur,8/1/2023,Marketing,2031
Medellin,Norte,8/13/2023,Tecnologia,1342
Medellin,Norte,8/15/2023,Tecnologia,2447
Medellin,Norte,8/12/2023,Tecnologia,1437
Medellin,Norte,8/12/2023,Tecnologia,1173
Medellin,Norte,8/15/2023,Servicios,1526
Medellin,Norte,8/9/2023,Servicios,1658
Medellin,Norte,8/26/2023,Servicios,1819
Medellin,Norte,8/22/2023,Servicios,1231
Medellin,Norte,8/21/2023,Mano de Obra,2842
Medellin,Norte,8/6/2023,Mano de Obra,2811
Medellin,Norte,8/25/2023,Mano de Obra,2692
Medellin,Norte,8/19/2023,Mano de Obra,1131
Medellin,Norte,8/23/2023,Logistica,2478
Medellin,Norte,8/28/2023,Logistica,1539
Medellin,Norte,8/4/2023,Logistica,2429
Medellin,Norte,8/12/2023,Logistica,2964
Medellin,Norte,8/3/2023,Mantenimiento,1853
Medellin,Norte,8/12/2023,Mantenimiento,1193
Medellin,Norte,8/24/2023,Mantenimiento,2185
Medellin,Norte,8/27/2023,Mantenimiento,1950
Medellin,Norte,8/9/2023,Marketing,2792
Medellin,Norte,8/8/2023,Marketing,2110
Medellin,Norte,8/6/2023,Marketing,2285
Medellin,Norte,8/22/2023,Marketing,2688
Medellin,Centro,8/18/2023,Tecnologia,2936
Medellin,Centro,8/12/2023,Tecnologia,1261
Medellin,Centro,8/26/2023,Tecnologia,1282
Medellin,Centro,8/8/2023,Tecnologia,2490
Medellin,Centro,8/28/2023,Servicios,1361
Medellin,Centro,8/1/2023,Servicios,1440
Medellin,Centro,8/13/2023,Servicios,1752
Medellin,Centro,8/3/2023,Servicios,2447
Medellin,Centro,8/14/2023,Mano de Obra,2314
Medellin,Centro,8/16/2023,Mano de Obra,1748
Medellin,Centro,8/20/2023,Mano de Obra,2847
Medellin,Centro,8/17/2023,Mano de Obra,1652
Medellin,Centro,8/6/2023,Logistica,1048
Medellin,Centro,8/14/2023,Logistica,1880
Medellin,Centro,8/8/2023,Logistica,1554
Medellin,Centro,8/20/2023,Logistica,1891
Medellin,Centro,8/1/2023,Mantenimiento,1601
Medellin,Centro,8/7/2023,Mantenimiento,1340
Medellin,Centro,8/21/2023,Mantenimiento,2968
Medellin,Centro,8/10/2023,Mantenimiento,2386
Medellin,Centro,8/22/2023,Marketing,1381
Medellin,Centro,8/9/2023,Marketing,2800
Medellin,Centro,8/24/2023,Marketing,2572
Medellin,Centro,8/17/2023,Marketing,1552
Medellin,Sur,8/17/2023,Tecnologia,1855
Medellin,Sur,8/21/2023,Tecnologia,1818
Medellin,Sur,8/27/2023,Tecnologia,2958
Medellin,Sur,8/23/2023,Tecnologia,2064
Medellin,Sur,8/7/2023,Servicios,1396
Medellin,Sur,8/11/2023,Servicios,2517
Medellin,Sur,8/19/2023,Servicios,1906
Medellin,Sur,8/13/2023,Servicios,1126
Medellin,Sur,8/14/2023,Mano de Obra,2580
Medellin,Sur,8/1/2023,Mano de Obra,2191
Medellin,Sur,8/12/2023,Mano de Obra,1018
Medellin,Sur,8/12/2023,Mano de Obra,1583
Medellin,Sur,8/8/2023,Logistica,1956
Medellin,Sur,8/21/2023,Logistica,2132
